sample_id,policy_action,policy_label,policy_lane,decision_reason,selection_group,selection_seed,swap_model,tier,identity_delta,original_video_name,in_cropped_bucket,in_frames_bucket,in_teams_pair_complete
visomaster_GhostFace-v1_02046,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.246200,trimmed_cropped_4NN5kSko0Qo.mp4,True,True,False
visomaster_GhostFace-v1_02047,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.160200,trimmed_cropped_7DfktnTLI1o.mp4,True,True,False
visomaster_GhostFace-v1_02048,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.137800,trimmed_cropped_DiCTJftEv-4.mp4,True,True,False
visomaster_GhostFace-v1_02049,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.202300,trimmed_cropped_cPxk4O-XoTg.mp4,True,True,False
visomaster_GhostFace-v1_02050,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.129600,trimmed_cropped__5-CA1PUiZE.mp4,True,True,False
visomaster_GhostFace-v1_02051,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.271800,trimmed_cropped_9139YOZLSys.mp4,True,True,False
visomaster_GhostFace-v1_02052,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,STRONG,0.391900,trimmed_cropped_R1-UCozjWpM.mp4,True,True,False
visomaster_GhostFace-v1_02053,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.085300,trimmed_cropped_K61hy9Vjw1I.mp4,True,True,False
visomaster_GhostFace-v1_02054,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.083400,trimmed_cropped_3kjvY5tyI2o.mp4,True,True,False
visomaster_GhostFace-v1_02055,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.126100,trimmed_cropped_1KNh1yTqIkc.mp4,True,True,False
visomaster_GhostFace-v1_02056,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,GhostFace-v1|MODERATE,20260417,GhostFace-v1,MODERATE,0.161700,trimmed_cropped_2KyAYE6DhII.mp4,True,True,False
visomaster_GhostFace-v1_02057,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,GhostFace-v1|MODERATE,20260417,GhostFace-v1,MODERATE,0.228900,trimmed_cropped_DSayPAb8-b8.mp4,True,True,False
visomaster_GhostFace-v1_02058,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.103900,trimmed_cropped_FmyiAOj1yvU.mp4,True,True,False
visomaster_GhostFace-v1_02059,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.162700,trimmed_cropped_DYYgZavzzHY.mp4,True,True,False
visomaster_GhostFace-v1_02060,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.213100,trimmed_cropped_0VseXekwVVM.mp4,True,True,False
visomaster_GhostFace-v1_02061,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.133700,trimmed_cropped_sZNXaEjEURA.mp4,True,True,False
visomaster_GhostFace-v1_02062,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.154200,trimmed_cropped_XAtPaqwxB9s.mp4,True,True,False
visomaster_GhostFace-v1_02063,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.202300,trimmed_cropped_8AiefSZWjzo.mp4,True,True,False
visomaster_GhostFace-v1_02064,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.079000,trimmed_cropped_BZpzzYLxyUc.mp4,True,True,False
visomaster_GhostFace-v1_02065,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.254200,trimmed_cropped_WEwsuU5XpSk.mp4,True,True,False
visomaster_GhostFace-v1_02066,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.074000,trimmed_cropped_zd9xGTQ3HgA.mp4,True,True,False
visomaster_GhostFace-v1_02067,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.163700,trimmed_cropped_K7_xY2IZVFI.mp4,True,True,False
visomaster_GhostFace-v1_02068,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.151700,trimmed_cropped_gkSNVNxOTU4.mp4,True,True,False
visomaster_GhostFace-v1_02069,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.216200,trimmed_cropped_wMpzdhyZNn0.mp4,True,True,False
visomaster_GhostFace-v1_02070,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,GhostFace-v1|STRONG,20260417,GhostFace-v1,STRONG,0.415600,trimmed_cropped_AEBJDDrY0iw.mp4,True,True,False
visomaster_GhostFace-v1_02071,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.214100,trimmed_cropped_OmjJlPQgKeE.mp4,True,True,False
visomaster_GhostFace-v1_02072,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.103400,trimmed_cropped_Xmv6BNtPz5Y.mp4,True,True,False
visomaster_GhostFace-v1_02073,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,GhostFace-v1|STRONG,20260417,GhostFace-v1,STRONG,0.309600,trimmed_cropped_XRP6k1ovsdQ.mp4,True,True,False
visomaster_GhostFace-v1_02074,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.155600,trimmed_cropped_KA7ml7vxbE4.mp4,True,True,False
visomaster_GhostFace-v1_02075,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,GhostFace-v1|STRONG,20260417,GhostFace-v1,STRONG,0.335900,trimmed_cropped_z19r9THJIlc.mp4,True,True,False
visomaster_GhostFace-v1_02076,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.197800,trimmed_cropped_pUrxA2UPODo.mp4,True,True,False
visomaster_GhostFace-v1_02077,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.214100,trimmed_cropped_KS-pdZy1cfQ.mp4,True,True,False
visomaster_GhostFace-v1_02078,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.211300,trimmed_cropped_a_uFsdgVXBE.mp4,True,True,False
visomaster_GhostFace-v1_02079,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.115200,trimmed_cropped_ntJIYWgNaow.mp4,True,True,False
visomaster_GhostFace-v1_02080,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.114500,trimmed_cropped_a0qmZC4xJLY.mp4,True,True,False
visomaster_GhostFace-v1_02081,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.243600,trimmed_cropped_rUwnuC0qQyA.mp4,True,True,False
visomaster_GhostFace-v1_02082,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.281400,trimmed_cropped_l7bx97SiLhg.mp4,True,True,False
visomaster_GhostFace-v1_02083,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.179300,trimmed_cropped_-Cahz854_k8.mp4,True,True,False
visomaster_GhostFace-v1_02084,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.212200,trimmed_cropped_XVpLWUlgWHs.mp4,True,True,False
visomaster_GhostFace-v1_02085,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.222600,trimmed_cropped_7rcuKaQZre0.mp4,True,True,False
visomaster_GhostFace-v1_02086,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,STRONG,0.353600,trimmed_cropped_f-_E3twC-QI.mp4,True,True,False
visomaster_GhostFace-v1_02087,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.125000,trimmed_cropped_NPr5ewcVshM.mp4,True,True,False
visomaster_GhostFace-v1_02088,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.113600,trimmed_cropped_WHeTgM2fGH8.mp4,True,True,False
visomaster_GhostFace-v1_02089,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.162000,trimmed_cropped_ZCBaQpEq1U8.mp4,True,True,False
visomaster_GhostFace-v1_02090,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.151300,trimmed_cropped_pkn91Ahh0c0.mp4,True,True,False
visomaster_GhostFace-v1_02091,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.294100,trimmed_cropped_ixAwiPk1vg0.mp4,True,True,False
visomaster_GhostFace-v1_02092,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.137800,trimmed_cropped_ftPvQJGbgCI.mp4,True,True,False
visomaster_GhostFace-v1_02093,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.139900,trimmed_cropped_x2yV3M7DeYI.mp4,True,True,False
visomaster_GhostFace-v1_02094,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.194100,trimmed_cropped_J3r-M7ukKeY.mp4,True,True,False
visomaster_GhostFace-v1_02095,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.287000,trimmed_cropped_0PUgH-0IE30.mp4,True,True,False
visomaster_GhostFace-v1_02096,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.078100,trimmed_cropped_Hev20Ec-oe8.mp4,True,True,False
visomaster_GhostFace-v1_02097,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.177200,trimmed_cropped_iyOLmhF0EQo.mp4,True,True,False
visomaster_GhostFace-v1_02098,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.090500,trimmed_cropped_sR5V8Pk_Ozc.mp4,True,True,False
visomaster_GhostFace-v1_02099,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.097500,trimmed_cropped_xBQBcCSZ6rs.mp4,True,True,False
visomaster_GhostFace-v1_02100,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,GhostFace-v1|MODERATE,20260417,GhostFace-v1,MODERATE,0.165200,trimmed_cropped_d33svhNkeEk.mp4,True,True,False
visomaster_GhostFace-v1_02101,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.209900,trimmed_cropped_3mchL4Sshls.mp4,True,True,False
visomaster_GhostFace-v1_02102,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.095700,trimmed_cropped_QmV5lV98i2s.mp4,True,True,False
visomaster_GhostFace-v1_02103,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,GhostFace-v1|STRONG,20260417,GhostFace-v1,STRONG,0.469100,trimmed_cropped_3465QbFfM3w.mp4,True,True,False
visomaster_GhostFace-v1_02104,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.231600,trimmed_cropped_iJIGPdEKk3k.mp4,True,True,False
visomaster_GhostFace-v1_02105,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.273400,trimmed_cropped_0RttyrfstH0.mp4,True,True,False
visomaster_GhostFace-v1_02106,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.135700,trimmed_cropped_V7W4ci6FTts.mp4,True,True,False
visomaster_GhostFace-v1_02107,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.127500,trimmed_cropped_cyFJgk-Q_R8.mp4,True,True,False
visomaster_GhostFace-v1_02108,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.058900,trimmed_cropped_gl4QE96Lx_U.mp4,True,True,False
visomaster_GhostFace-v1_02109,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,STRONG,0.367600,trimmed_cropped_wrEUw0H7G_w.mp4,True,True,False
visomaster_GhostFace-v1_02110,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,GhostFace-v1|MODERATE,20260417,GhostFace-v1,MODERATE,0.150400,trimmed_cropped_FRo0ebp4dGA.mp4,True,True,False
visomaster_GhostFace-v1_02111,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.233400,trimmed_cropped_mVy02_BEweg.mp4,True,True,False
visomaster_GhostFace-v1_02112,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.156300,trimmed_cropped_Dr_3nXbPB_A.mp4,True,True,False
visomaster_GhostFace-v1_02113,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,GhostFace-v1|MODERATE,20260417,GhostFace-v1,MODERATE,0.206900,trimmed_cropped_-ADaLBo8crA.mp4,True,True,False
visomaster_GhostFace-v1_02114,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.228900,trimmed_cropped_-ix25049wvg.mp4,True,True,False
visomaster_GhostFace-v1_02115,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.160600,trimmed_cropped_c78GnlSHKvM.mp4,True,True,False
visomaster_GhostFace-v1_02116,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.213700,trimmed_cropped_hiIcwt88o94.mp4,True,True,False
visomaster_GhostFace-v1_02117,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,GhostFace-v1|MODERATE,20260417,GhostFace-v1,MODERATE,0.249900,trimmed_cropped_oghCh-KYIRo.mp4,True,True,False
visomaster_GhostFace-v1_02118,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.130200,trimmed_cropped_ReURkNf0LPQ.mp4,True,True,False
visomaster_GhostFace-v1_02119,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.130900,trimmed_cropped_zLpGLJv4Zd8.mp4,True,True,False
visomaster_GhostFace-v1_02120,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.147900,-3KxXzj8YU4.mp4,True,True,False
visomaster_GhostFace-v1_02121,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.231900,trimmed_cropped_0KJR4-NP0kA.mp4,True,True,False
visomaster_GhostFace-v1_02122,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.213500,trimmed_cropped_sgT6c3Ab7OU.mp4,True,True,False
visomaster_GhostFace-v1_02123,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.181400,trimmed_cropped_eGnAnNzmnkg.mp4,True,True,False
visomaster_GhostFace-v1_02124,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.185400,trimmed_cropped_O-U6H_xGRoM.mp4,True,True,False
visomaster_GhostFace-v1_02125,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.233000,trimmed_cropped_IBpVX19LX_4.mp4,True,True,False
visomaster_GhostFace-v1_02126,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.272900,trimmed_cropped_KNxhIbDUguI.mp4,True,True,False
visomaster_GhostFace-v1_02127,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,GhostFace-v1|MODERATE,20260417,GhostFace-v1,MODERATE,0.151900,trimmed_cropped_fm6sXVicbRw.mp4,True,True,False
visomaster_GhostFace-v1_02128,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,GhostFace-v1|MODERATE,20260417,GhostFace-v1,MODERATE,0.178000,trimmed_cropped_lSfBEjMoLhw.mp4,True,True,False
visomaster_GhostFace-v1_02129,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.250600,trimmed_cropped_qeMVxNHM9uc.mp4,True,True,False
visomaster_GhostFace-v1_02130,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.124700,trimmed_cropped_IW6-K_30uc8.mp4,True,True,False
visomaster_GhostFace-v1_02131,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.229200,trimmed_cropped_YhVTy0U7B2Y.mp4,True,True,False
visomaster_GhostFace-v1_02132,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.159100,trimmed_cropped_OMo2B4ILzik.mp4,True,True,False
visomaster_GhostFace-v1_02133,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.092800,trimmed_cropped_2hJ9cALSI0k.mp4,True,True,False
visomaster_GhostFace-v1_02134,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.110800,trimmed_cropped_QXqWBozFXTU.mp4,True,True,False
visomaster_GhostFace-v1_02135,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,GhostFace-v1|MODERATE,20260417,GhostFace-v1,MODERATE,0.160800,trimmed_cropped_NKrhl7caPLg.mp4,True,True,False
visomaster_GhostFace-v1_02136,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.179800,trimmed_cropped__ZNMacAazOY.mp4,True,True,False
visomaster_GhostFace-v1_02137,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.103000,trimmed_cropped_0MDxZ2LDANA.mp4,True,True,False
visomaster_GhostFace-v1_02138,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.129800,trimmed_cropped_ProR0K6Rii0.mp4,True,True,False
visomaster_GhostFace-v1_02139,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.149900,trimmed_cropped_jgxqT4rDpXo.mp4,True,True,False
visomaster_GhostFace-v1_02140,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.110800,trimmed_cropped_MmhCg2Ueigw.mp4,True,True,False
visomaster_GhostFace-v1_02141,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,GhostFace-v1|STRONG,20260417,GhostFace-v1,STRONG,0.337600,trimmed_cropped_4MtcLph61Wk.mp4,True,True,False
visomaster_GhostFace-v1_02142,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.207000,trimmed_cropped_u-1kXmlSbJ0.mp4,True,True,False
visomaster_GhostFace-v1_02143,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.130500,trimmed_cropped_yaQQPkH5_1U.mp4,True,True,False
visomaster_GhostFace-v1_02144,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.261400,trimmed_cropped_iCYA2zyF9t0.mp4,True,True,False
visomaster_GhostFace-v1_02145,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.119400,trimmed_cropped_pUrxA2UPODo.mp4,True,True,False
visomaster_GhostFace-v1_02146,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.135100,trimmed_cropped_b8Cc-27P9Ts.mp4,True,True,False
visomaster_GhostFace-v1_02147,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,GhostFace-v1|STRONG,20260417,GhostFace-v1,STRONG,0.355100,trimmed_cropped_0Wp-Dwyxj6g.mp4,True,True,False
visomaster_GhostFace-v1_02148,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.122100,trimmed_cropped_wrO6nB_az1E.mp4,True,True,False
visomaster_GhostFace-v1_02149,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.279400,trimmed_cropped_wS2f8kXg18Q.mp4,True,True,False
visomaster_GhostFace-v1_02150,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.140100,trimmed_cropped_9TXMjQnDY18.mp4,True,True,False
visomaster_GhostFace-v1_02151,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.199500,trimmed_cropped_iNmvOxC4srs.mp4,True,True,False
visomaster_GhostFace-v1_02152,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.145900,trimmed_cropped_3mchL4Sshls.mp4,True,True,False
visomaster_GhostFace-v1_02153,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.204500,trimmed_cropped_9luo2gAmXy4.mp4,True,True,False
visomaster_GhostFace-v1_02154,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.158000,trimmed_cropped_YhYW85zivx8.mp4,True,True,False
visomaster_GhostFace-v1_02155,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.171800,trimmed_cropped_OHnEWajZF_A.mp4,True,True,False
visomaster_GhostFace-v1_02156,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,GhostFace-v1|MODERATE,20260417,GhostFace-v1,MODERATE,0.156900,trimmed_cropped_408cjMZRFvA.mp4,True,True,False
visomaster_GhostFace-v1_02157,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,STRONG,0.368700,trimmed_cropped_1g7UzSoPEvs.mp4,True,True,False
visomaster_GhostFace-v1_02158,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.238600,trimmed_cropped_0kBusijs0Og.mp4,True,True,False
visomaster_GhostFace-v1_02159,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.256300,trimmed_cropped_4O_oWmeFLUw.mp4,True,True,False
visomaster_GhostFace-v1_02160,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.188700,trimmed_cropped_Grfu2EVAuKY.mp4,True,True,False
visomaster_GhostFace-v1_02161,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,GhostFace-v1|MODERATE,20260417,GhostFace-v1,MODERATE,0.233800,trimmed_cropped_YBey0RUkPJM.mp4,True,True,False
visomaster_GhostFace-v1_02162,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,GhostFace-v1|STRONG,20260417,GhostFace-v1,STRONG,0.402300,trimmed_cropped_giuGu1AaOlc.mp4,True,True,False
visomaster_GhostFace-v1_02163,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.151500,trimmed_cropped__brmH6X2b7Y.mp4,True,True,False
visomaster_GhostFace-v1_02164,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.166400,trimmed_cropped_3lgsbVXKLW4.mp4,True,True,False
visomaster_GhostFace-v1_02165,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,GhostFace-v1|STRONG,20260417,GhostFace-v1,STRONG,0.319100,trimmed_cropped_mVy02_BEweg.mp4,True,True,False
visomaster_GhostFace-v1_02166,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.196600,trimmed_cropped_0jF9muftcLw.mp4,True,True,False
visomaster_GhostFace-v1_02167,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.132500,trimmed_cropped_6wueNOr0TLQ.mp4,True,True,False
visomaster_GhostFace-v1_02168,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.183500,trimmed_cropped_F1MratUEVYQ.mp4,True,True,False
visomaster_GhostFace-v1_02169,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.290000,trimmed_cropped_FyOuum08H-I.mp4,True,True,False
visomaster_GhostFace-v1_02170,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.086600,trimmed_cropped_TulOMsXazyY.mp4,True,True,False
visomaster_GhostFace-v1_02171,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.247200,trimmed_cropped_xF7MCmz0z14.mp4,True,True,False
visomaster_GhostFace-v1_02172,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.151300,trimmed_cropped_-HYSYbHx-zM.mp4,True,True,False
visomaster_GhostFace-v1_02173,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.186500,trimmed_cropped_5zlzdQe7nig.mp4,True,True,False
visomaster_GhostFace-v1_02174,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.173200,trimmed_cropped_sJr40szLOFE.mp4,True,True,False
visomaster_GhostFace-v1_02175,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.109400,trimmed_cropped_OGvkv0NGus8.mp4,True,True,False
visomaster_GhostFace-v1_02176,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.269000,trimmed_cropped_xF7MCmz0z14.mp4,True,True,False
visomaster_GhostFace-v1_02177,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.200000,trimmed_cropped_P1ebXdmNYV4.mp4,True,True,False
visomaster_GhostFace-v1_02178,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.157000,trimmed_cropped_MKwTiefXDh0.mp4,True,True,False
visomaster_GhostFace-v1_02179,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.134600,trimmed_cropped_jxcW9Fz1HxA.mp4,True,True,False
visomaster_GhostFace-v1_02180,keep,visomaster hints,baseline_cropped,retain_as_weak_signal_baseline_subset,GhostFace-v1|STRONG,20260417,GhostFace-v1,STRONG,0.362200,trimmed_cropped_2Jr9G4yiLVk.mp4,True,True,False
visomaster_GhostFace-v1_02181,ignore,,,not_selected_in_deterministic_random_subset,,,GhostFace-v1,MODERATE,0.195200,trimmed_cropped_tRwuqom9AJo.mp4,True,True,False
visomaster_GhostFace-v1_02182,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.118600,trimmed_cropped_HS6G4ZKZHSs.mp4,True,True,False
visomaster_GhostFace-v1_02183,ignore,,,minimal_tier_excluded,,,GhostFace-v1,MINIMAL,0.089000,trimmed_cropped_Bc6pMhjmD8g.mp4,True,True,False
